1.000000000000000038e-25,0.000000000000000000e+00
2.000000000000000042e-02,2.190518822117944707e-03
4.000000000000000083e-02,1.233601682188958503e-03
5.999999999999999778e-02,9.766417387871387679e-04
8.000000000000000167e-02,8.608344376355586431e-04
1.000000000000000056e-01,7.963148042186025261e-04
1.199999999999999956e-01,7.561700149538708431e-04
1.400000000000000133e-01,7.296121663078213894e-04
1.600000000000000033e-01,7.114932178003178197e-04
1.799999999999999933e-01,6.990513034407410797e-04
2.000000000000000111e-01,6.906744160208973726e-04
2.200000000000000011e-01,6.853599867855792154e-04
2.399999999999999911e-01,6.824529038802881666e-04
2.600000000000000089e-01,6.815079520346297662e-04
2.800000000000000266e-01,6.822128357204079903e-04
2.999999999999999889e-01,6.843428048684356817e-04
3.200000000000000067e-01,6.877327249281064026e-04
3.400000000000000244e-01,6.922592428959358684e-04
3.599999999999999867e-01,6.978290363722681154e-04
3.800000000000000044e-01,7.043708570132272643e-04
4.000000000000000222e-01,7.118300133024540750e-04
4.199999999999999845e-01,7.201644636392349943e-04
4.400000000000000022e-01,7.293419977531047415e-04
4.600000000000000200e-01,7.393381692526765185e-04
4.799999999999999822e-01,7.501347564520951475e-04
5.000000000000000000e-01,7.617186011234415924e-04
5.200000000000000178e-01,7.740807218341494347e-04
5.400000000000000355e-01,7.872156296285096663e-04
5.600000000000000533e-01,8.011207947669215460e-04
5.799999999999999600e-01,8.157962275936130438e-04
5.999999999999999778e-01,8.312441465927139592e-04
6.199999999999999956e-01,8.474687137416858553e-04
6.400000000000000133e-01,8.644758223110575370e-04
6.600000000000000311e-01,8.822729259067832366e-04
6.800000000000000488e-01,9.008689002210227073e-04
7.000000000000000666e-01,9.202739309315101455e-04
7.199999999999999734e-01,9.404994226643818150e-04
7.399999999999999911e-01,9.615579250468238998e-04
7.600000000000000089e-01,9.834630727210266418e-04
7.800000000000000266e-01,1.006229536838560996e-03
8.000000000000000444e-01,1.029872986054476388e-03
8.200000000000000622e-01,1.054410055429341655e-03
8.399999999999999689e-01,1.079858321951961781e-03
8.599999999999999867e-01,1.106236285635414651e-03
8.800000000000000044e-01,1.133563355329092730e-03
9.000000000000000222e-01,1.161859838540841260e-03
9.200000000000000400e-01,1.191146934684546256e-03
9.400000000000000577e-01,1.221446731266021424e-03
9.599999999999999645e-01,1.252782202598735125e-03
9.799999999999999822e-01,1.285177210704806445e-03
1.000000000000000000e+00,1.318656508108541868e-03
1.020000000000000018e+00,1.353245742272118435e-03
1.040000000000000036e+00,1.388971461457470021e-03
1.060000000000000053e+00,1.425861121826754903e-03
1.080000000000000071e+00,1.463943095616786726e-03
1.100000000000000089e+00,1.503246680241627099e-03
1.120000000000000107e+00,1.543802108192897501e-03
1.140000000000000124e+00,1.585640557619707059e-03
1.159999999999999920e+00,1.628794163480093210e-03
1.179999999999999938e+00,1.673296029163769605e-03
1.199999999999999956e+00,1.719180238492149480e-03
1.219999999999999973e+00,1.766481868006231862e-03
1.239999999999999991e+00,1.815236999456419555e-03
1.260000000000000009e+00,1.865482732410577837e-03
1.280000000000000027e+00,1.917257196897968318e-03
1.300000000000000044e+00,1.970599566007216752e-03
1.320000000000000062e+00,2.025550068356060489e-03
1.340000000000000080e+00,2.082150000349752839e-03
1.360000000000000098e+00,2.140441738143414319e-03
1.380000000000000115e+00,2.200468749221366066e-03
1.400000000000000133e+00,2.262275603503937586e-03
1.419999999999999929e+00,2.325907983888932020e-03
1.439999999999999947e+00,2.391412696131467452e-03
1.459999999999999964e+00,2.458837677961729466e-03
1.479999999999999982e+00,2.528232007335777434e-03
1.500000000000000000e+00,2.599645909709750059e-03
1.520000000000000018e+00,2.673130764222543011e-03
1.540000000000000036e+00,2.748739108666457386e-03
1.560000000000000053e+00,2.826524643119390605e-03
1.580000000000000071e+00,2.906542232105955356e-03
1.600000000000000089e+00,2.988847905148244322e-03
1.620000000000000107e+00,3.073498855560180890e-03
1.640000000000000124e+00,3.160553437332045985e-03
1.660000000000000142e+00,3.250071159944531354e-03
1.679999999999999938e+00,3.342112680943767032e-03
1.699999999999999956e+00,3.436739796100776734e-03
1.719999999999999973e+00,3.534015426970712418e-03
1.739999999999999991e+00,3.634003605658792449e-03
1.760000000000000009e+00,3.736769456590959514e-03
1.780000000000000027e+00,3.842379175078906167e-03
1.800000000000000044e+00,3.950900002459889308e-03
1.820000000000000062e+00,4.062400197582796343e-03
1.840000000000000080e+00,4.176949004402893961e-03
1.860000000000000098e+00,4.294616615438470383e-03
1.880000000000000115e+00,4.415474130833521062e-03
1.900000000000000133e+00,4.539593512761676622e-03
1.919999999999999929e+00,4.667047534897562563e-03
1.939999999999999947e+00,4.797909726673026815e-03
1.959999999999999964e+00,4.932254312027298596e-03
1.979999999999999982e+00,5.070156142352133695e-03
2.000000000000000000e+00,5.211690623325049287e-03
2.020000000000000018e+00,5.356933635316632122e-03
2.040000000000000036e+00,5.505961447051372672e-03
2.060000000000000053e+00,5.658850622195498239e-03
2.080000000000000071e+00,5.815677918540214375e-03
2.100000000000000089e+00,5.976520179444513858e-03
2.120000000000000107e+00,6.141454217198900542e-03
2.140000000000000124e+00,6.310556687969108916e-03
2.160000000000000142e+00,6.483903957978712045e-03
2.180000000000000160e+00,6.661571960590190536e-03
2.200000000000000178e+00,6.843636043947009390e-03
2.220000000000000195e+00,7.030170808843330503e-03
2.240000000000000213e+00,7.221249936494977817e-03
2.260000000000000231e+00,7.416946005893579677e-03
2.280000000000000249e+00,7.617330300437260421e-03
2.300000000000000266e+00,7.822472603544711189e-03
2.319999999999999840e+00,8.032440982976523161e-03
2.339999999999999858e+00,8.247301563606633870e-03
2.359999999999999876e+00,8.467118288410298288e-03
2.379999999999999893e+00,8.691952667460856735e-03
2.399999999999999911e+00,8.921863514757861699e-03
2.419999999999999929e+00,9.156906672743173048e-03
2.439999999999999947e+00,9.397134724399383923e-03
2.459999999999999964e+00,9.642596692867979810e-03
2.479999999999999982e+00,9.893337728571077044e-03
2.500000000000000000e+00,1.014939878387297045e-02
2.520000000000000018e+00,1.041081627537365079e-02
2.540000000000000036e+00,1.067762173398921315e-02
2.560000000000000053e+00,1.094984144304013418e-02
2.580000000000000071e+00,1.122749606464183009e-02
2.600000000000000089e+00,1.151060025476863605e-02
2.620000000000000107e+00,1.179916226744653039e-02
2.640000000000000124e+00,1.209318354861855377e-02
2.660000000000000142e+00,1.239265832032107779e-02
2.680000000000000160e+00,1.269757315590922322e-02
2.700000000000000178e+00,1.300790654717430030e-02
2.720000000000000195e+00,1.332362846430699445e-02
2.740000000000000213e+00,1.364469990977493219e-02
2.760000000000000231e+00,1.397107246730258656e-02
2.780000000000000249e+00,1.430268784726625338e-02
2.800000000000000266e+00,1.463947742994394473e-02
2.819999999999999840e+00,1.498136180819128332e-02
2.839999999999999858e+00,1.532825033124786233e-02
2.859999999999999876e+00,1.568004065151441112e-02
2.879999999999999893e+00,1.603661827627751030e-02
2.899999999999999911e+00,1.639785612649564961e-02
2.919999999999999929e+00,1.676361410489678877e-02
2.939999999999999947e+00,1.713373867577205195e-02
2.959999999999999964e+00,1.750806245898199262e-02
2.979999999999999982e+00,1.788640384081913171e-02
3.000000000000000000e+00,1.826856660449244218e-02
3.020000000000000018e+00,1.865433958311545071e-02
3.040000000000000036e+00,1.904349633818592374e-02
3.060000000000000053e+00,1.943579486664270134e-02
3.080000000000000071e+00,1.983097733967036438e-02
3.100000000000000089e+00,2.022876987649608466e-02
3.120000000000000107e+00,2.062888235648040192e-02
3.140000000000000124e+00,2.103100827284545837e-02
3.160000000000000142e+00,2.143482463140776451e-02
3.180000000000000160e+00,2.183999189768703886e-02
3.200000000000000178e+00,2.224615399574384617e-02
3.220000000000000195e+00,2.265293836205943892e-02
3.240000000000000213e+00,2.305995605770647799e-02
3.260000000000000231e+00,2.346680194196726008e-02
3.280000000000000249e+00,2.387305491043852437e-02
3.300000000000000266e+00,2.427827820051592020e-02
3.320000000000000284e+00,2.468201976697455974e-02
3.339999999999999858e+00,2.508381273015650517e-02
3.359999999999999876e+00,2.548317589903760852e-02
3.379999999999999893e+00,2.587961437117905494e-02
3.399999999999999911e+00,2.627262021126714267e-02
3.419999999999999929e+00,2.666167320961480847e-02
3.439999999999999947e+00,2.704624172163355017e-02
3.459999999999999964e+00,2.742578358889226353e-02
3.479999999999999982e+00,2.779974714195579746e-02
3.500000000000000000e+00,2.816757228474394206e-02
3.520000000000000018e+00,2.852869165967521908e-02
3.540000000000000036e+00,2.888253189235278143e-02
3.560000000000000053e+00,2.922851491402774990e-02
3.580000000000000071e+00,2.956605935952706654e-02
3.600000000000000089e+00,2.989458203777026202e-02
3.620000000000000107e+00,3.021349947142322120e-02
3.640000000000000124e+00,3.052222950165001808e-02
3.660000000000000142e+00,3.082019295332941167e-02
3.680000000000000160e+00,3.110681535550947896e-02
3.700000000000000178e+00,3.138152871127985327e-02
3.720000000000000195e+00,3.164377331065715282e-02
3.740000000000000213e+00,3.189299957950657294e-02
3.760000000000000231e+00,3.212866995696724015e-02
3.780000000000000249e+00,3.235026079332099791e-02
3.800000000000000266e+00,3.255726425973950316e-02
3.820000000000000284e+00,3.274919026088125851e-02
3.839999999999999858e+00,3.292556834088306017e-02
3.859999999999999876e+00,3.308594957291316474e-02
3.879999999999999893e+00,3.322990842212786983e-02
3.899999999999999911e+00,3.335704457160709735e-02
3.919999999999999929e+00,3.346698470064290998e-02
3.939999999999999947e+00,3.355938420462151878e-02
3.959999999999999964e+00,3.363392884568507796e-02
3.979999999999999982e+00,3.369033632337808254e-02
4.000000000000000000e+00,3.372835775459417929e-02
4.020000000000000462e+00,3.374777905232976410e-02
4.040000000000000036e+00,3.374842219303739177e-02
4.060000000000000497e+00,3.373014636274802858e-02
4.080000000000000071e+00,3.369284897260282907e-02
4.099999999999999645e+00,3.363646653499940270e-02
4.120000000000000107e+00,3.356097539221696013e-02
4.139999999999999680e+00,3.346639229013487205e-02
4.160000000000000142e+00,3.335277479049797433e-02
4.179999999999999716e+00,3.322022151610445895e-02
4.200000000000000178e+00,3.306887222429605311e-02
4.219999999999999751e+00,3.289890770520177699e-02
4.240000000000000213e+00,3.271054950232721303e-02
4.259999999999999787e+00,3.250405945427331522e-02
4.280000000000000249e+00,3.227973905760549156e-02
4.299999999999999822e+00,3.203792865216492647e-02
4.320000000000000284e+00,3.177900643140506298e-02
4.339999999999999858e+00,3.150338728163445956e-02
4.360000000000000320e+00,3.121152145533752018e-02
4.379999999999999893e+00,3.090389308501750865e-02
4.400000000000000355e+00,3.058101854523985821e-02
4.419999999999999929e+00,3.024344467173950557e-02
4.440000000000000391e+00,2.989174684757797684e-02
4.459999999999999964e+00,2.952652696737746371e-02
4.480000000000000426e+00,2.914841129161043626e-02
4.500000000000000000e+00,2.875804820377289572e-02
4.520000000000000462e+00,2.835610588400091364e-02
4.540000000000000036e+00,2.794326991330069870e-02
4.560000000000000497e+00,2.752024082303941924e-02
4.580000000000000071e+00,2.708773160468350150e-02
4.600000000000000533e+00,2.664646519496819202e-02
4.620000000000000107e+00,2.619717195173322521e-02
4.639999999999999680e+00,2.574058713556756639e-02
4.660000000000000142e+00,2.527744841217101357e-02
4.679999999999999716e+00,2.480849338996307663e-02
4.700000000000000178e+00,2.433445720696377976e-02
4.719999999999999751e+00,2.385607018033478882e-02
4.740000000000000213e+00,2.337405553121951057e-02
4.759999999999999787e+00,2.288912719666546039e-02
4.780000000000000249e+00,2.240198773946261435e-02
4.799999999999999822e+00,2.191332636570273232e-02
4.820000000000000284e+00,2.142381705877004910e-02
4.839999999999999858e+00,2.093411683732887552e-02
4.860000000000000320e+00,2.044486414369020219e-02
4.879999999999999893e+00,1.995667736773933110e-02
4.900000000000000355e+00,1.947015351039498368e-02
4.919999999999999929e+00,1.898586698937071437e-02
4.940000000000000391e+00,1.850436858883006477e-02
4.959999999999999964e+00,1.802618455338102221e-02
4.980000000000000426e+00,1.755181582575823102e-02
5.000000000000000000e+00,1.708173742649706991e-02
5.020000000000000462e+00,1.661639797292753171e-02
5.040000000000000036e+00,1.615621933391309800e-02
5.060000000000000497e+00,1.570159641593547178e-02
5.080000000000000071e+00,1.525289707538702438e-02
5.100000000000000533e+00,1.481046215128150462e-02
5.120000000000000107e+00,1.437460561203295073e-02
5.139999999999999680e+00,1.394561480948174406e-02
5.160000000000000142e+00,1.352375083296612074e-02
5.179999999999999716e+00,1.310924895594546558e-02
5.200000000000000178e+00,1.270231916747497497e-02
5.219999999999999751e+00,1.230314678070665649e-02
5.240000000000000213e+00,1.191189311054277958e-02
5.259999999999999787e+00,1.152869621259413821e-02
5.280000000000000249e+00,1.115367167568476203e-02
5.299999999999999822e+00,1.078691346029719486e-02
5.320000000000000284e+00,1.042849477555683746e-02
5.339999999999999858e+00,1.007846898760827135e-02
5.360000000000000320e+00,9.736870552529072742e-03
5.379999999999999893e+00,9.403715967256772931e-03
