1.000000000000000038e-25,0.000000000000000000e+00
1.000000000000000000e+00,6.163616194646388130e-02
2.000000000000000000e+00,1.918821844222746292e-02
3.000000000000000000e+00,6.681308105670816233e-03
4.000000000000000000e+00,2.495210976662813433e-03
5.000000000000000000e+00,1.001043406844700579e-03
6.000000000000000000e+00,4.272381033585587770e-04
7.000000000000000000e+00,1.917337483189286620e-04
8.000000000000000000e+00,8.957522395563005083e-05
9.000000000000000000e+00,4.321840850900280761e-05
1.000000000000000000e+01,2.139730186440367735e-05
1.100000000000000000e+01,1.081197946465447021e-05
1.200000000000000000e+01,5.547756201579697806e-06
1.300000000000000000e+01,2.875245572467224802e-06
1.400000000000000000e+01,1.495347778937244278e-06
1.500000000000000000e+01,7.733449282920267823e-07
1.600000000000000000e+01,3.921476008542570301e-07
1.700000000000000000e+01,1.903281584680605593e-07
1.800000000000000000e+01,8.442214308877962997e-08
1.900000000000000000e+01,3.079710464036019152e-08
2.000000000000000000e+01,6.582552943472766477e-09
