0.000000000000000000e+00,5.309361275521313761e-01
1.000000000000000000e+00,7.396762910482856945e-01
2.000000000000000000e+00,1.770717321135055478e-01
3.000000000000000000e+00,6.866103892540263709e-02
4.000000000000000000e+00,1.438991567894828613e-02
5.000000000000000000e+00,7.922437601221335793e-03
6.000000000000000000e+00,2.068355600664945754e-03
7.000000000000000000e+00,8.364051501769697358e-04
8.000000000000000000e+00,3.237211891009803845e-04
9.000000000000000000e+00,7.994277269374770528e-05
1.000000000000000000e+01,4.356418384970747639e-05
1.100000000000000000e+01,9.918069024987840565e-06
1.200000000000000000e+01,4.905454996891414609e-06
1.300000000000000000e+01,1.581536655547638672e-06
1.400000000000000000e+01,4.754146485285320082e-07
